CustomerID,Age,Gender,City,State,No_of_orders_placed,Sign_up_date,Last_order_placed_date,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Preferred_Theme
CusID_06031,27.0,Not_Specified,?,New South Wales,14.0,2016-07-06,2020-10-02,1,3.5845927649691007,2.8188909918851657,4.156867469073549,1.5106924184696184,4.443322241193815,5.977624759073541,New_UI
CusID_09060,27.0,Male,Delhi,New Delhi,5.0,2019-11-11,2021-09-08,0,-77.0,8.244963988803875,3.0,0.0711089323166846,3.0,8.36396331480696,Old_UI
CusID_03795,45.0,Male,Paris,Ile-De-France,6.0,2017-03-22,2021-03-07,0,2.408326433303479,8.540180085705737,7.967109421971656,1.0,2.119952496709228,6.114473503371409,New_UI
CusID_06675,48.0,Female,Vancouver,British Columbia,9.0,2018-06-05,2021-06-06,0,4.555143615298718,3.844319611799768,8.430726672967989,6.321693695061548,5.0,-22.0,Old_UI
CusID_07577,35.0,Not_Specified,Los Angeles,California,14.0,2017-06-16,2021-01-22,1,1.9889003881934204,2.0079227000968025,7.816460686285287,2.418086953025799,1.5073847699658298,5.8203027687825015,Old_UI
CusID_01308,24.0,Female,Perth,Western Australia,10.0,2017-05-18,2020-01-29,0,9.946793032928491,5.039079442397572,5.545425847479375,6.846729537154894,7.105315763258353,1.939580948084596,Old_UI
CusID_00410,39.0,Female,Kolkata,West Bengal,,2018-02-26,2021-01-28,0,9.329979290100097,6.509170651388046,9.647834386696342,7.413064038528388,8.01035217718795,0.3863130854735495,Old_UI
CusID_04826,30.0,Male,Kolkata,West Bengal,10.0,2017-03-16,2021-02-18,0,3.1960152003198856,1.0,3.083424026794304,4.6931382715877845,0.2504853748588455,9.360226261117056,New_UI
CusID_08187,21.0,Male,San Francisco,California,4.0,?,2020-03-29,0,1.7796683787380216,8.204778290647203,1.4914011807254297,4.028678135109076,1.1783372453929009,8.797993229467886,Old_UI
CusID_01493,18.0,Not_Specified,Delhi,New Delhi,13.0,2018-07-06,2021-09-17,1,3.7465932251351406,4.545946140941997,7.118808266893454,2.875131152362381,1.808307523997956,6.917894670972895,Old_UI
CusID_08533,29.0,Female,Perth,Western Australia,9.0,2016-09-21,2021-05-05,1,4.466065671538003,2.757282062185234,2.4719113203628127,8.955844165716368,8.699432548663474,4.0493280795834,New_UI
CusID_02331,22.0,Female,Kolkata,West Bengal,4.0,2018-08-19,2021-05-13,0,6.413480765914058,3.5008649635162934,5.541856562827982,5.983348911126858,9.293023627757076,2.0,Old_UI
CusID_00143,20.0,Female,London,England,13.0,2017-09-16,2020-09-27,1,4.950013799261538,0.8082966104904141,4.628823052093331,9.000915459984924,8.680429307664825,3.685814801962127,Old_UI
CusID_01652,29.0,Female,Budapest,Central Hungary,7.0,2017-06-22,2021-05-26,0,3.0,3.894938167185774,1.0,7.280724675889472,9.211317953781888,1.052864074507922,New_UI
CusID_03326,37.0,Male,Vancouver,British Columbia,10.0,2016-01-26,2021-08-03,0,-99.0,9.10524399837111,6.1572638120578365,3.1526909382404984,2.0,6.343651663529603,Old_UI
CusID_09248,25.0,Male,Perth,Western Australia,9.0,2017-10-11,2021-01-18,0,4.824716564688687,9.618716880731611,3.5374275116305727,4.512758244157464,1.2972578417439138,8.777313923855623,New_UI
CusID_07837,34.0,Male,Sydney,New South Wales,15.0,2017-02-25,2021-03-03,1,4.596544337032103,8.151099185374273,4.24488191968125,1.7544737388497196,3.0,9.041588560509922,New_UI
CusID_01723,31.0,Not_Specified,Berlin,Berlin,15.0,2018-03-29,2020-11-26,1,3.2866017424165754,6.124536589773247,6.615057372530488,5.965985293644459,2.194777842919644,4.029772435253775,Old_UI
CusID_00069,18.0,Male,Paris,Ile-De-France,,2017-10-16,2020-05-08,0,4.000643694813021,7.644043725332277,1.5611786348764838,1.2857901318670988,2.0,8.383241799502716,New_UI
CusID_02567,34.0,Female,Los Angeles,California,14.0,2017-03-26,2021-09-01,1,7.98598208600967,1.4029291748053103,8.305928205037294,4.0,9.181793976727905,1.181190463749218,Old_UI
CusID_05172,32.0,Male,Vancouver,British Columbia,3.0,2017-09-06,2021-11-05,0,2.0026595853663567,9.718489969214284,7.589758797779819,0.7028753004219368,1.5852932779508675,5.0,New_UI
CusID_01414,33.0,Male,?,New York,10.0,2016-01-27,2021-12-05,0,3.5394461216536235,8.170313933292075,4.036054039860026,3.459402657087961,0.8041347557102773,1.0,Old_UI
CusID_03625,48.0,Male,Taipei,Taiwan,12.0,2016-06-28,2021-10-17,1,2.8078468287288767,6.517847296037672,5.27801541166958,1.0,1.4054182031206186,9.032209903975764,New_UI
CusID_07460,24.0,Male,Los Angeles,California,7.0,2018-04-08,2020-03-18,0,4.84080883241581,9.314208565914123,2.576345212892731,2.8015035359437155,0.4912678207401097,8.072062601498155,New_UI
CusID_05243,24.0,Male,London,England,7.0,2017-01-14,2021-07-25,1,3.0,5.83370080639988,1.6814278192683538,3.919448926343647,1.9380315266798145,9.116363535853983,New_UI
CusID_01575,43.0,Male,Sydney,New South Wales,6.0,2019-05-27,2020-03-17,0,2.0,7.163299276714254,2.6784378125965564,2.9385881886475014,0.4380677563024134,4.63028163898716,New_UI
CusID_08730,32.0,Female,Delhi,New Delhi,10.0,2019-08-22,2020-12-20,0,8.325074196035423,3.638824089970695,8.775849136675893,7.389336879134067,8.046174937481583,3.505738764158264,New_UI
CusID_01248,36.0,Male,Chennai,Tamil Nadu,9.0,2018-08-14,2021-08-03,0,0.8181479437936954,1.0,6.47181050236822,4.5378575444188245,3.2374040659527217,8.382835234945723,New_UI
CusID_07306,33.0,Male,Bercelona,Catalonia,9.0,2016-05-30,2020-05-28,0,3.3213136407909785,0.0,1.9566480277300204,2.248709631763485,2.2523385801738245,5.0,New_UI
CusID_01267,20.0,Female,Sydney,New South Wales,7.0,?,2020-02-15,1,8.047754724386461,2.982370055700412,7.845306840524696,2.0,8.633195093618397,3.4035964181394367,Old_UI
CusID_05118,,Female,Taipei,Taiwan,3.0,2019-11-22,2021-11-06,0,4.0,0.019393017334229,4.652561478994515,6.9544502545092906,8.289445504214589,2.263146608466479,New_UI
CusID_05108,24.0,Female,Berlin,Berlin,8.0,2018-11-09,2021-08-05,0,7.5497328722443555,0.3075718104371402,6.434381534457314,6.144967911906723,7.550831511234678,1.5740471668843596,New_UI
CusID_03828,33.0,Female,Paris,Ile-De-France,7.0,2019-04-03,2020-11-19,0,2.0,3.3266869124097687,4.0,6.7172372383750405,6.515963018032114,3.6426653265161386,Old_UI
CusID_06891,31.0,Male,Perth,Western Australia,10.0,2019-09-12,2021-09-07,0,0.3103488899590335,5.381889452327628,3.946221862509992,3.9722613565383686,1.3872920215997024,0.0,New_UI
CusID_05523,29.0,Female,Sydney,New South Wales,3.0,2016-11-17,2020-05-24,0,5.510700676652965,3.383870707152912,2.93607958079682,4.722408949301904,8.913437677202044,-77.0,New_UI
CusID_00941,31.0,Not_Specified,?,Tamil Nadu,15.0,2017-11-02,2021-12-05,1,3.2349410244943355,2.06267068063147,5.447850911976127,,1.4326137784428183,5.76432730787155,Old_UI
CusID_06332,33.0,Male,Delhi,New Delhi,4.0,2018-10-06,2021-07-07,0,5.153980316913673,8.315264409225758,4.876146393729436,3.4756800497565736,2.6575564778124403,5.280262620396969,New_UI
CusID_06485,50.0,Male,Taipei,Taiwan,14.0,2019-02-04,2020-05-05,1,3.5258868777685923,8.580566999095263,6.629571900929713,1.5368752449428418,2.5593395411727187,9.206921414105867,Old_UI
CusID_00667,19.0,Female,London,England,13.0,2017-08-11,2020-01-09,1,5.061261349098484,3.822283092977235,,7.377240303229848,9.669255341794145,2.41088391316296,Old_UI
CusID_06325,43.0,Male,Delhi,New Delhi,13.0,2017-04-10,2020-06-14,1,1.0,7.294612157134202,3.812677552316965,5.831345360605343,3.0,6.391035510508496,Old_UI
CusID_02617,19.0,Not_Specified,Sydney,New South Wales,11.0,2017-07-21,2020-06-09,1,1.0255012333532356,3.5715173653629053,2.986921440005954,2.0,7.405593223987633,-44.0,New_UI
CusID_00685,47.0,Female,Shinjuku,Tokyo,14.0,2017-05-01,2020-03-05,1,2.6428503798885674,1.7246471822107012,8.153243571479084,2.0,0.0,0.0466584936403826,Old_UI
CusID_03365,44.0,Female,Shinjuku,Tokyo,15.0,2018-11-12,2021-04-07,1,8.13769622027978,0.0159478930914329,8.072541418673547,8.916085049405952,8.888613983186161,4.043701579718753,Old_UI
CusID_00898,20.0,Female,Taipei,Taiwan,8.0,2017-07-06,2020-05-22,0,9.261735395733991,0.6190672388375069,3.686572595976468,8.487538562199378,8.359151680040032,0.0432990081907702,New_UI
CusID_07012,36.0,Male,?,Maharashtra,,2017-12-05,2020-12-14,0,2.4056395484242863,2.0,4.380622494078049,2.7868954908016685,2.321374221183466,6.717850037117807,New_UI
CusID_04855,40.0,Male,San Francisco,California,15.0,2017-11-22,2020-05-18,1,1.5317285184757004,4.985703275708892,4.403621344308287,3.4563347062450704,3.855857635883378,5.157676810509941,Old_UI
CusID_07544,28.0,Male,Kolkata,West Bengal,8.0,2017-11-13,2021-01-06,0,2.115203214497385,8.144223940202963,3.0,1.3629168366885227,4.0,4.0,Old_UI
CusID_05839,18.0,Not_Specified,London,England,11.0,2016-03-02,2020-02-22,1,2.669009938656828,3.857107537805229,7.518670262894461,4.470507506910659,1.2156811131261245,4.372625607850522,Old_UI
CusID_00950,32.0,Female,Chennai,Tamil Nadu,8.0,2017-12-06,2020-11-08,0,9.415154861059133,2.3913757917080023,0.0,8.151306400138694,9.541633533017851,1.597061051217756,Old_UI
CusID_00308,24.0,Female,Sydney,New South Wales,5.0,2016-08-11,2020-12-09,0,8.654946628726544,0.8427106417619536,4.158486729067899,8.486793776464609,3.0,3.6156533766482792,New_UI
CusID_01369,22.0,Not_Specified,Budapest,Central Hungary,14.0,2017-07-29,2021-08-24,1,1.6115920250299307,4.528347126133252,4.210943605785032,1.304150418704339,5.458962140953775,4.691704904760868,Old_UI
CusID_06164,,Male,Vancouver,British Columbia,9.0,2019-10-01,2021-01-28,0,1.8244963621959576,9.801851012102102,5.1922765465037255,0.8496532112722069,1.6672992235212818,6.126219521436317,New_UI
CusID_00413,19.0,Male,Delhi,New Delhi,4.0,2018-08-15,2021-09-05,1,1.3420126772651484,4.3489452224418885,0.367259919498521,2.820153072824437,1.307827227867868,8.835979962380637,New_UI
CusID_05388,22.0,Female,Bercelona,Catalonia,7.0,2016-09-13,2021-05-13,0,8.516185358459468,4.733918719979076,4.451142801658385,8.381409306850651,4.0,3.952994626353926,New_UI
CusID_00914,34.0,Male,Florence,Tuscany,9.0,2017-06-29,2020-11-17,0,4.113867209827274,3.0,,2.8709739899301843,3.0,9.782804894199709,New_UI
CusID_04053,25.0,Male,Delhi,New Delhi,8.0,2019-11-13,2021-06-27,0,5.8832702793518425,8.3923327913173,0.3535418425830705,1.4819797771167011,1.0661993214690366,8.296618068694142,New_UI
CusID_02328,,Male,Los Angeles,California,4.0,2019-11-21,2021-11-07,0,1.3774187759875736,5.0,1.0,2.803518148614102,1.9171145388047743,8.69967813611331,New_UI
CusID_06248,28.0,Male,Florence,Tuscany,3.0,2017-06-02,2021-04-22,0,2.0,-1.0,0.7668971200181398,6.161122751064208,2.9976271670105,7.82326744661769,New_UI
CusID_01992,39.0,Female,Shinjuku,Tokyo,3.0,2018-11-05,2021-05-04,0,9.567067351125328,3.16454856533198,9.934481718336368,6.498145588915691,9.959310832104697,0.7647781756860641,Old_UI
CusID_02003,16.0,Not_Specified,Los Angeles,California,14.0,2017-03-22,2021-05-06,1,1.4997539939731808,5.229966155237759,4.587874916392449,1.0872301218817622,5.0922216667651,4.039557777261194,New_UI
CusID_06261,17.0,Female,Florence,Tuscany,7.0,2016-08-09,2020-05-06,0,6.716087170267613,2.4505168052793804,,6.966192288996946,9.478549332316922,1.9108668712092705,New_UI
CusID_08393,25.0,Female,Sydney,New South Wales,7.0,2019-10-06,2021-09-19,1,6.804116135125809,2.7973128733288144,7.227649751618224,9.22049140745183,8.600007076875764,3.0810514923683225,Old_UI
CusID_07017,29.0,Female,Munich,Bavaria,10.0,2018-08-15,2020-07-27,0,-33.0,1.8718197158236425,,8.33194456501984,9.70873727833257,1.4599192869460516,New_UI
CusID_03491,27.0,Not_Specified,Kuala Lampur,Singapore,14.0,2016-02-19,2021-03-28,1,-66.0,3.0941680828329288,6.731019485031508,3.0,3.3922068971387,8.530584159701942,Old_UI
CusID_06432,29.0,Female,Los Angeles,California,6.0,2016-07-07,2020-06-01,0,6.083002845715381,0.3971749722166092,2.2713450210629387,9.113778658568451,8.804431130522556,1.0150059007951229,New_UI
CusID_07281,21.0,Male,Bercelona,Catalonia,4.0,2019-06-09,2021-02-01,0,2.9227315496981694,7.496222506842115,1.0,1.0477788690432734,3.934247717238562,7.412748524787021,New_UI
CusID_04757,29.0,Not_Specified,Perth,Western Australia,12.0,2016-03-24,2020-02-23,1,2.5067178386941618,4.661252343529666,6.009105030024939,,4.9880520407062665,4.478731457952406,Old_UI
CusID_03759,28.0,Male,Berlin,Berlin,5.0,2016-09-08,2020-08-16,0,3.092905609962868,7.6060236960438035,1.911845629888962,1.96226870734461,1.0964083941745324,9.567372770804226,New_UI
CusID_07691,16.0,Not_Specified,Sydney,New South Wales,11.0,2017-08-07,2020-03-28,1,3.6316889687807374,4.528889681868749,3.801413124308772,4.317796913870582,3.6831178174208654,7.515334942897292,New_UI
CusID_01722,,Male,San Francisco,California,6.0,2019-06-22,2020-06-02,0,1.0,9.951343221055172,5.705540744135266,0.8968732114506102,2.0388024177804103,5.2326908053946015,New_UI
CusID_04088,24.0,Male,London,England,9.0,2016-02-10,2020-10-02,0,3.0,9.654640505398543,2.459383251152734,4.657503794381059,0.0809794197741952,-11.0,New_UI
CusID_02001,21.0,Male,?,Tamil Nadu,10.0,2017-01-23,2021-07-31,0,0.6322509043580546,5.092382120439108,2.0,,1.378353177123046,9.754531824082653,New_UI
CusID_08865,44.0,Male,Perth,Western Australia,9.0,2019-03-02,2021-04-26,0,0.0268467983043703,5.470849420730515,7.39527379816283,,1.7188570923354611,7.732618059717886,New_UI
CusID_09796,21.0,Female,Munich,Bavaria,8.0,2018-06-23,2020-08-19,0,7.086138080800929,0.3381197333232452,4.264024621773383,8.477452024975879,8.638213679507256,3.7051915988264095,Old_UI
CusID_06652,26.0,Male,Vancouver,British Columbia,8.0,2017-07-04,2020-03-21,0,1.7964498543733245,8.269890241661827,1.101283775221548,3.0,5.0,7.083660011747545,New_UI
CusID_06540,25.0,Female,London,England,8.0,2017-04-09,2020-10-18,0,7.905505043691001,2.1842249257462,2.513947688837899,8.112181386041371,5.0,3.555498573652524,New_UI
CusID_09620,,Female,Kuala Lampur,Singapore,8.0,2018-02-21,2020-04-16,0,-1.0,3.205096159875158,9.542462282427806,8.595580925842894,1.0,0.6441916574289773,Old_UI
CusID_03386,39.0,Female,Vancouver,British Columbia,8.0,2016-08-03,2020-12-19,0,8.524379939576258,2.6038914645375697,8.513803960912814,8.087496603270711,5.0,3.7541431589055607,New_UI
CusID_09822,25.0,Male,New York City,New York,8.0,2019-09-10,2021-05-06,0,4.0,8.667803483880174,,2.9677728040056257,0.6912238989104131,9.9707124720231,Old_UI
CusID_00601,15.0,Not_Specified,Mumbai,Maharashtra,11.0,2019-12-23,2021-05-09,1,4.456344493130184,2.2882020621627506,9.18917738633444,1.6305740953110983,2.0,3.2473460266741965,Old_UI
CusID_00595,45.0,Female,Vienna,Vienna,,2017-05-24,2021-03-23,1,5.092346148815765,2.9056740783776225,8.8326904081056,9.636507457833142,8.568546823723656,0.3877762275349251,Old_UI
CusID_02366,31.0,Male,Taipei,Taiwan,9.0,2016-01-14,2021-07-26,0,1.7452811560885302,9.328142981616368,4.636552703747621,2.189702977168737,1.8800715403735009,8.302763891280149,New_UI
CusID_06676,20.0,Male,Munich,Bavaria,,2018-02-28,2021-03-29,0,4.081382429832825,9.71204260403022,2.0,0.2788487502029097,1.2217425575078582,7.202042870012557,New_UI
CusID_04491,18.0,Female,Los Angeles,California,5.0,2019-05-22,2021-09-21,0,9.246180192948184,3.181493951641124,,6.510426989869975,8.625550680603945,2.179936723305952,New_UI
CusID_03870,27.0,Female,Sydney,New South Wales,6.0,2019-08-11,2021-01-26,0,9.453987838070336,3.430539580949049,6.162048252567423,7.816463486070665,8.459483861451162,-55.0,New_UI
CusID_03973,20.0,Not_Specified,Chennai,Tamil Nadu,15.0,2017-07-31,2020-08-22,1,2.9152133170228813,2.3118918148030803,5.938763158212344,0.8486039193685952,3.146570221770913,7.568254517697498,Old_UI
CusID_00542,25.0,Female,Perth,Western Australia,3.0,2017-01-16,2021-08-30,0,8.538509565254323,2.0850481895318915,5.311030232631813,,8.736521245998452,-33.0,New_UI
CusID_04820,36.0,Male,Taipei,Taiwan,3.0,2019-01-16,2021-03-16,0,5.403338493476911,9.929775950790908,6.742592031665457,1.8643579080267565,2.1252532772736825,5.099496913648087,New_UI
CusID_02958,36.0,Female,London,England,8.0,2016-10-26,2020-10-02,0,9.393044274179251,2.1347139811985336,7.8319540884698275,7.233924991941095,3.0,1.2039446789717088,Old_UI
CusID_04450,26.0,Male,London,England,8.0,2017-04-22,2021-05-13,0,4.071501544949099,9.540270360341047,2.933335976439796,0.0893959949299394,1.6428811360403932,7.946181726567991,New_UI
CusID_00697,34.0,Male,Vienna,Vienna,11.0,2016-11-29,2021-10-10,1,0.8098958374905434,9.307262231125572,8.17139148834486,0.1554100081043089,0.1356138922798859,9.668990442051168,Old_UI
CusID_06328,34.0,Male,Perth,Western Australia,6.0,2016-08-03,2020-11-11,0,5.706208847503812,9.799367584847817,5.486882076768677,3.0388474137475385,0.4961589133663165,-1.0,New_UI
CusID_07331,23.0,Not_Specified,Toronto,Ontario,12.0,2018-03-04,2020-11-26,1,2.665036320606512,5.189818329682479,5.301214237248842,2.2393313371235744,1.0,5.601689179740883,Old_UI
CusID_05271,32.0,Female,Berlin,Berlin,3.0,2018-06-18,2021-01-06,0,8.016685915897959,4.0,8.79944057672874,,7.973398670420604,2.26696053030837,New_UI
CusID_04118,35.0,Female,Perth,Western Australia,3.0,2016-03-31,2020-01-13,0,2.0,2.677702404922668,6.795531218641036,7.178752512455075,0.0,1.83354087139673,New_UI
CusID_01258,,Female,Berlin,Berlin,3.0,2018-02-27,2020-04-23,0,7.8695602331194525,2.559258844642108,7.871602413729353,5.539919103624814,9.981880273070088,4.6952991879858565,New_UI
CusID_09291,32.0,Male,Chennai,Tamil Nadu,6.0,2016-09-28,2020-05-01,0,3.0,7.765300781489701,6.520969595412472,4.912011695763678,3.597552386987497,9.210789255312756,Old_UI
CusID_01108,39.0,Female,Florence,Tuscany,6.0,2019-05-23,2020-12-29,0,9.136836043918931,2.618837667115921,8.112079076963017,8.139358271777406,7.803505253000469,4.0,Old_UI
CusID_02928,23.0,Male,Toronto,Ontario,3.0,2016-07-19,2020-01-01,0,2.399292173453821,7.4022615915292915,1.877467256535572,5.043112495699679,2.3446329365372285,9.418809327649909,Old_UI
CusID_02659,26.0,Not_Specified,New York City,New York,15.0,2018-02-09,2021-12-06,1,4.035744973117254,3.100352089867152,5.39043651670333,1.2072943552500153,5.076877875460392,2.8212915667470337,Old_UI
CusID_07847,30.0,Male,Vancouver,British Columbia,6.0,2019-08-17,2020-01-03,1,0.1286243143610519,5.004316292610062,,5.5750983391035165,3.0,8.288946168259947,New_UI
CusID_00764,33.0,Female,Los Angeles,California,3.0,2018-04-23,2021-06-02,0,8.567201654910551,4.681128751149757,5.0,6.781939821916617,1.0,3.903210972193516,Old_UI
CusID_08752,37.0,Male,Bercelona,Catalonia,9.0,2018-12-06,2020-11-13,0,3.643941969780285,9.745688949181618,4.754668596473748,5.2342084825008985,1.0,6.77136411291548,New_UI
CusID_07765,50.0,Female,Perth,Western Australia,15.0,2018-09-27,2021-08-16,1,4.926034060345344,2.3901615209495173,,8.919718176830521,8.92693728436938,1.2611956672642062,Old_UI
CusID_09816,22.0,Male,Los Angeles,California,8.0,2016-02-26,2021-07-25,0,3.899627026838944,9.644767360835148,0.1869197351582477,1.6918062941967529,1.7643399599303502,3.0,New_UI
CusID_05549,18.0,Not_Specified,Bercelona,Catalonia,12.0,2016-04-01,2021-08-27,1,2.7261066283887865,2.150480544405,6.644552450162315,0.7192675204819777,12.602030594832048,-22.0,New_UI
CusID_00278,21.0,Male,Delhi,New Delhi,9.0,2017-08-05,2020-08-16,0,2.7511386582915227,8.826882482695767,0.5138408858424712,1.0,3.0,8.164558312858171,New_UI
CusID_03406,27.0,Male,Kolkata,West Bengal,5.0,?,2020-01-22,0,0.0810106112439799,8.505486305022764,0.6014840073779352,1.0339042584602751,1.7614217042576406,4.0,Old_UI
CusID_02485,41.0,Female,Los Angeles,California,10.0,2019-01-21,2021-02-02,1,7.163689950844627,0.228424247607694,4.0,9.161018918697264,8.69750107078686,1.379028488569797,Old_UI
CusID_09729,23.0,Female,Toronto,Ontario,4.0,2016-08-30,2020-02-04,0,9.390394768893849,3.0,5.016181546409057,6.757203982638887,7.617134900768117,3.3624740707935543,New_UI
CusID_02337,24.0,Female,Taipei,Taiwan,9.0,2018-09-29,2021-09-27,0,-22.0,1.4989384900709295,5.772886202990932,,9.143697194727732,4.686072980600355,New_UI
CusID_09696,28.0,Female,Bercelona,Catalonia,8.0,2017-05-20,2021-04-09,0,2.0,3.1597244595582588,4.735393573009113,8.495461236741276,7.668188129265362,2.144226120473129,New_UI
CusID_07893,20.0,Male,Florence,Tuscany,7.0,2017-04-12,2021-05-09,0,3.0,7.96141501066032,2.0,1.274044435486026,1.8768923244502989,-22.0,Old_UI
CusID_08404,39.0,Female,Munich,Bavaria,3.0,2017-08-31,2021-07-02,0,4.0,2.630635423587059,9.26503271230437,7.073937749514228,8.080811396350626,0.5984631797890383,New_UI
CusID_04317,30.0,Male,Vienna,Vienna,5.0,2019-07-30,2020-03-30,0,2.31196039156883,8.17461973236205,6.1545663264922,0.956610566479958,4.0,6.97762528182613,New_UI
